50.170 -0.3681968 1.1778305 0.6647202
50.180 -0.3865823 1.1787462 0.6558188
50.190 -0.4048884 1.1794817 0.6471816
50.200 -0.4231158 1.1800371 0.6388009
50.210 -0.4412654 1.1804125 0.6306693
50.220 -0.4593376 1.1806079 0.6227791
50.230 -0.4773333 1.1806234 0.6151232
50.240 -0.4952527 1.1804590 0.6076945
50.250 -0.5130965 1.1801148 0.6004861
50.260 -0.5308649 1.1795908 0.5934913
50.270 -0.5485582 1.1788871 0.5867034
50.280 -0.5661767 1.1780036 0.5801161
50.290 -0.5837207 1.1769404 0.5737231
50.300 -0.6011900 1.1756976 0.5675184
50.310 -0.6185850 1.1742752 0.5614960
50.320 -0.6359055 1.1726732 0.5556501
50.330 -0.6531514 1.1708916 0.5499753
50.340 -0.6703228 1.1689305 0.5444660
50.350 -0.6874193 1.1667898 0.5391169
50.360 -0.7044408 1.1644697 0.5339229
50.370 -0.7213870 1.1619702 0.5288791
50.380 -0.7382577 1.1592913 0.5239805
50.390 -0.7550523 1.1564330 0.5192225
50.400 -0.7717706 1.1533955 0.5146004
50.410 -0.7884121 1.1501787 0.5101099
50.420 -0.8049762 1.1467827 0.5057467
50.430 -0.8214625 1.1432075 0.5015065
50.440 -0.8378703 1.1394534 0.4973854
50.450 -0.8541991 1.1355202 0.4933795
50.460 -0.8704481 1.1314082 0.4894850
50.470 -0.8866167 1.1271173 0.4856981
50.480 -0.9027041 1.1226477 0.4820154
50.490 -0.9187097 1.1179995 0.4784334
50.500 -0.9346325 1.1131728 0.4749488
50.510 -0.9504718 1.1081678 0.4715584
50.520 -0.9662268 1.1029844 0.4682590
50.530 -0.9818964 1.0976230 0.4650478
50.540 -0.9974799 1.0920837 0.4619217
50.550 -1.0129762 1.0863665 0.4588780
50.560 -1.0283844 1.0804717 0.4559139
50.570 -1.0437036 1.0743994 0.4530269
50.580 -1.0589326 1.0681499 0.4502144
50.590 -1.0740705 1.0617233 0.4474740
50.600 -1.0891162 1.0551199 0.4448034
50.610 -1.1040686 1.0483398 0.4422002
50.620 -1.1189266 1.0413833 0.4396622
50.630 -1.1336892 1.0342508 0.4371875
50.640 -1.1483550 1.0269423 0.4347739
50.650 -1.1629231 1.0194582 0.4324195
50.660 -1.1773922 1.0117988 0.4301223
50.670 -1.1917611 1.0039644 0.4278806
50.680 -1.2060287 0.9959553 0.4256926
50.690 -1.2201937 0.9877717 0.4235567
50.700 -1.2342548 0.9794142 0.4214712
50.710 -1.2482110 0.9708829 0.4194344
50.720 -1.2620608 0.9621783 0.4174451
50.730 -1.2758030 0.9533007 0.4155015
50.740 -1.2894364 0.9442506 0.4136025
50.750 -1.3029596 0.9350284 0.4117466
50.760 -1.3163714 0.9256344 0.4099326
50.770 -1.3296705 0.9160692 0.4081591
50.780 -1.3428556 0.9063331 0.4064251
50.790 -1.3559253 0.8964266 0.4047294
50.800 -1.3688783 0.8863503 0.4030707
50.810 -1.3817132 0.8761046 0.4014482
50.820 -1.3944289 0.8656900 0.3998608
50.830 -1.4070238 0.8551071 0.3983075
50.840 -1.4194967 0.8443563 0.3967874
50.850 -1.4318462 0.8334384 0.3952995
50.860 -1.4440710 0.8223538 0.3938430
50.870 -1.4561697 0.8111031 0.3924170
50.880 -1.4681410 0.7996870 0.3910208
50.890 -1.4799834 0.7881060 0.3896536
50.900 -1.4916957 0.7763608 0.3883147
50.910 -1.5032765 0.7644521 0.3870033
50.920 -1.5147244 0.7523806 0.3857187
50.930 -1.5260380 0.7401468 0.3844604
50.940 -1.5372160 0.7277516 0.3832277
50.950 -1.5482571 0.7151957 0.3820199
50.960 -1.5591599 0.7024797 0.3808366
50.970 -1.5699230 0.6896045 0.3796771
50.980 -1.5805451 0.6765707 0.3785410
50.990 -1.5910248 0.6633793 0.3774276
51.000 -1.6013608 0.6500310 0.3763367
51.010 -1.6115517 0.6365266 0.3752675
51.020 -1.6215962 0.6228670 0.3742199
51.030 -1.6314930 0.6090530 0.3731931
51.040 -1.6412407 0.5950855 0.3721870
51.050 -1.6508380 0.5809654 0.3712011
51.060 -1.6602836 0.5666935 0.3702350
51.070 -1.6695761 0.5522709 0.3692883
51.080 -1.6787143 0.5376984 0.3683607
51.090 -1.6876969 0.5229770 0.3674519
51.100 -1.6965225 0.5081077 0.3665615
51.110 -1.7051898 0.4930914 0.3656892
51.120 -1.7136977 0.4779293 0.3648349
51.130 -1.7220447 0.4626221 0.3639980
51.140 -1.7302297 0.4471712 0.3631785
51.150 -1.7382513 0.4315774 0.3623760
51.160 -1.7461083 0.4158419 0.3615903
51.170 -1.7537995 0.3999657 0.3608212
51.180 -1.7613236 0.3839500 0.3600684
51.190 -1.7686795 0.3677958 0.3593317
51.200 -1.7758658 0.3515044 0.3586109
51.210 -1.7828814 0.3350769 0.3579059
51.220 -1.7897250 0.3185144 0.3572163
51.230 -1.7963956 0.3018182 0.3565421
51.240 -1.8028918 0.2849894 0.3558831
51.250 -1.8092126 0.2680293 0.3552391
51.260 -1.8153568 0.2509390 0.3546099
51.270 -1.8213232 0.2337200 0.3539954
51.280 -1.8271108 0.2163734 0.3533954
51.290 -1.8327183 0.1989006 0.3528098
51.300 -1.8381446 0.1813027 0.3522385
51.310 -1.8433887 0.1635813 0.3516814
51.320 -1.8484495 0.1457375 0.3511383
51.330 -1.8533259 0.1277728 0.3506091
51.340 -1.8580168 0.1096885 0.3500937
51.350 -1.8625212 0.0914861 0.3495919
51.360 -1.8668380 0.0731668 0.3491038
51.370 -1.8709662 0.0547322 0.3486292
51.380 -1.8749049 0.0361836 0.3481680
51.390 -1.8786529 0.0175226 0.3477201
51.400 -1.8822094 -0.0012494 0.3472854
51.410 -1.8855733 -0.0201310 0.3468640
51.420 -1.8887438 -0.0391207 0.3464556
51.430 -1.8917197 -0.0582168 0.3460602
51.440 -1.8945003 -0.0774179 0.3456777
51.450 -1.8970846 -0.0967225 0.3453082
51.460 -1.8994717 -0.1161290 0.3449515
51.470 -1.9016608 -0.1356358 0.3446076
51.480 -1.9036509 -0.1552414 0.3442763
51.490 -1.9054412 -0.1749440 0.3439578
51.500 -1.9070309 -0.1947422 0.3436519
51.510 -1.9084191 -0.2146343 0.3433585
51.520 -1.9096051 -0.2346185 0.3430777
51.530 -1.9105880 -0.2546934 0.3428094
51.540 -1.9113672 -0.2748571 0.3425536
51.550 -1.9119417 -0.2951080 0.3423102
51.560 -1.9123110 -0.3154444 0.3420792
51.570 -1.9124742 -0.3358646 0.3418606
51.580 -1.9124307 -0.3563668 0.3416544
51.590 -1.9121797 -0.3769493 0.3414605
51.600 -1.9117207 -0.3976103 0.3412789
51.610 -1.9110529 -0.4183481 0.3411096
51.620 -1.9101757 -0.4391608 0.3409525
51.630 -1.9090885 -0.4600467 0.3408078
51.640 -1.9077907 -0.4810040 0.3406753
51.650 -1.9062817 -0.5020307 0.3405550
51.660 -1.9045610 -0.5231251 0.3404470
51.670 -1.9026280 -0.5442854 0.3403512
51.680 -1.9004821 -0.5655096 0.3402677
51.690 -1.8981230 -0.5867959 0.3401963
51.700 -1.8955500 -0.6081423 0.3401373
51.710 -1.8927627 -0.6295470 0.3400904
51.720 -1.8897607 -0.6510081 0.3400558
51.730 -1.8865435 -0.6725236 0.3400335
51.740 -1.8831108 -0.6940916 0.3400234
51.750 -1.8794620 -0.7157102 0.3400256
51.760 -1.8755970 -0.7373773 0.3400400
51.770 -1.8715152 -0.7590910 0.3400668
51.780 -1.8672164 -0.7808493 0.3401059
51.790 -1.8627002 -0.8026502 0.3401573
51.800 -1.8579664 -0.8244917 0.3402211
51.810 -1.8530147 -0.8463718 0.3402973
51.820 -1.8478449 -0.8682884 0.3403858
51.830 -1.8424566 -0.8902396 0.3404868
51.840 -1.8368497 -0.9122232 0.3406002
51.850 -1.8310241 -0.9342372 0.3407262
51.860 -1.8249795 -0.9562795 0.3408646
51.870 -1.8187157 -0.9783481 0.3410156
51.880 -1.8122328 -1.0004408 0.3411792
51.890 -1.8055305 -1.0225555 0.3413553
51.900 -1.7986087 -1.0446902 0.3415442
51.910 -1.7914675 -1.0668427 0.3417457
51.920 -1.7841068 -1.0890109 0.3419600
51.930 -1.7765265 -1.1111927 0.3421871
51.940 -1.7687267 -1.1333858 0.3424270
51.950 -1.7607073 -1.1555882 0.3426797
51.960 -1.7524685 -1.1777977 0.3429454
51.970 -1.7440103 -1.2000122 0.3432241
51.980 -1.7353328 -1.2222293 0.3435158
51.990 -1.7264361 -1.2444470 0.3438206
52.000 -1.7173203 -1.2666631 0.3441385
52.010 -1.7079857 -1.2888753 0.3444696
52.020 -1.6984323 -1.3110815 0.3448140
52.030 -1.6886604 -1.3332795 0.3451716
52.040 -1.6786702 -1.3554669 0.3455427
52.050 -1.6684620 -1.3776416 0.3459272
52.060 -1.6580360 -1.3998014 0.3463252
52.070 -1.6473926 -1.4219440 0.3467368
52.080 -1.6365320 -1.4440672 0.3471621
52.090 -1.6254546 -1.4661687 0.3476010
52.100 -1.6141607 -1.4882462 0.3480538
52.110 -1.6026509 -1.5102976 0.3485205
52.120 -1.5909253 -1.5323205 0.3490011
52.130 -1.5789846 -1.5543126 0.3494957
52.140 -1.5668292 -1.5762717 0.3500045
52.150 -1.5544594 -1.5981956 0.3505274
52.160 -1.5418760 -1.6200818 0.3510647
52.170 -1.5290793 -1.6419282 0.3516163
52.180 -1.5160699 -1.6637324 0.3521824
52.190 -1.5028485 -1.6854921 0.3527631
52.200 -1.4894156 -1.7072051 0.3533584
52.210 -1.4757718 -1.7288690 0.3539685
52.220 -1.4619178 -1.7504815 0.3545934
52.230 -1.4478542 -1.7720404 0.3552333
52.240 -1.4335819 -1.7935433 0.3558883
52.250 -1.4191014 -1.8149879 0.3565584
52.260 -1.4044135 -1.8363719 0.3572438
52.270 -1.3895191 -1.8576929 0.3579446
52.280 -1.3744188 -1.8789487 0.3586609
52.290 -1.3591136 -1.9001369 0.3593927
52.300 -1.3436042 -1.9212553 0.3601404
52.310 -1.3278916 -1.9423014 0.3609038
52.320 -1.3119766 -1.9632731 0.3616833
52.330 -1.2958601 -1.9841679 0.3624788
52.340 -1.2795431 -2.0049835 0.3632906
52.350 -1.2630266 -2.0257176 0.3641187
52.360 -1.2463115 -2.0463679 0.3649633
52.370 -1.2293988 -2.0669322 0.3658245
52.380 -1.2122897 -2.0874079 0.3667025
52.390 -1.1949851 -2.1077929 0.3675974
52.400 -1.1774861 -2.1280849 0.3685093
52.410 -1.1597939 -2.1482815 0.3694384
52.420 -1.1419096 -2.1683803 0.3703848
52.430 -1.1238344 -2.1883792 0.3713487
52.440 -1.1055694 -2.2082757 0.3723303
52.450 -1.0871159 -2.2280677 0.3733296
52.460 -1.0684751 -2.2477527 0.3743469
52.470 -1.0496482 -2.2673285 0.3753823
52.480 -1.0306366 -2.2867928 0.3764360
52.490 -1.0114415 -2.3061434 0.3775081
52.500 -0.9920643 -2.3253778 0.3785989
52.510 -0.9725064 -2.3444939 0.3797084
52.520 -0.9527691 -2.3634894 0.3808369
52.530 -0.9328538 -2.3823619 0.3819845
52.540 -0.9127620 -2.4011093 0.3831515
52.550 -0.8924952 -2.4197292 0.3843379
52.560 -0.8720547 -2.4382195 0.3855441
52.570 -0.8514422 -2.4565778 0.3867701
52.580 -0.8306591 -2.4748019 0.3880163
52.590 -0.8097070 -2.4928897 0.3892827
52.600 -0.7885875 -2.5108387 0.3905696
52.610 -0.7673021 -2.5286469 0.3918773
52.620 -0.7458526 -2.5463121 0.3932058
52.630 -0.7242406 -2.5638319 0.3945554
52.640 -0.7024676 -2.5812042 0.3959264
52.650 -0.6805356 -2.5984269 0.3973189
52.660 -0.6584461 -2.6154977 0.3987331
52.670 -0.6362009 -2.6324145 0.4001694
52.680 -0.6138018 -2.6491750 0.4016279
52.690 -0.5912505 -2.6657772 0.4031088
52.700 -0.5685490 -2.6822189 0.4046125
52.710 -0.5456990 -2.6984980 0.4061391
52.720 -0.5227024 -2.7146122 0.4076889
52.730 -0.4995612 -2.7305596 0.4092621
52.740 -0.4762771 -2.7463380 0.4108589
52.750 -0.4528523 -2.7619453 0.4124798
52.760 -0.4292885 -2.7773794 0.4141248
52.770 -0.4055878 -2.7926383 0.4157943
52.780 -0.3817523 -2.8077199 0.4174885
52.790 -0.3577839 -2.8226221 0.4192078
52.800 -0.3336847 -2.8373430 0.4209523
52.810 -0.3094568 -2.8518804 0.4227224
52.820 -0.2851022 -2.8662324 0.4245183
52.830 -0.2606232 -2.8803970 0.4263404
52.840 -0.2360218 -2.8943722 0.4281889
52.850 -0.2113002 -2.9081560 0.4300641
52.860 -0.1864607 -2.9217465 0.4319664
52.870 -0.1615054 -2.9351417 0.4338960
52.880 -0.1364365 -2.9483397 0.4358533
52.890 -0.1112564 -2.9613385 0.4378385
52.900 -0.0859673 -2.9741364 0.4398521
52.910 -0.0605715 -2.9867314 0.4418942
52.920 -0.0350713 -2.9991216 0.4439653
52.930 -0.0094692 -3.0113052 0.4460657
52.940 0.0162327 -3.0232804 0.4481957
52.950 0.0420317 -3.0350453 0.4503557
52.960 0.0679256 -3.0465981 0.4525460
52.970 0.0939120 -3.0579371 0.4547669
52.980 0.1199882 -3.0690605 0.4570189
52.990 0.1461520 -3.0799665 0.4593023
53.000 0.1724007 -3.0906534 0.4616174
53.010 0.1987318 -3.1011195 0.4639647
53.020 0.2251429 -3.1113631 0.4663444
53.030 0.2516313 -3.1213825 0.4687571
53.040 0.2781946 -3.1311761 0.4712031
53.050 0.3048299 -3.1407422 0.4736827
53.060 0.3315349 -3.1500793 0.4761964
53.070 0.3583067 -3.1591857 0.4787447
53.080 0.3851428 -3.1680598 0.4813278
53.090 0.4120405 -3.1767000 0.4839462
53.100 0.4389970 -3.1851050 0.4866003
53.110 0.4660096 -3.1932730 0.4892906
53.120 0.4930757 -3.2012027 0.4920175
53.130 0.5201924 -3.2088926 0.4947814
53.140 0.5473570 -3.2163412 0.4975828
53.150 0.5745667 -3.2235471 0.5004220
53.160 0.6018186 -3.2305088 0.5032997
53.170 0.6291099 -3.2372251 0.5062161
53.180 0.6564378 -3.2436945 0.5091718
53.190 0.6837994 -3.2499157 0.5121673
53.200 0.7111918 -3.2558874 0.5152030
53.210 0.7386121 -3.2616083 0.5182794
53.220 0.7660574 -3.2670771 0.5213970
53.230 0.7935247 -3.2722927 0.5245562
53.240 0.8210111 -3.2772537 0.5277576
53.250 0.8485136 -3.2819590 0.5310017
53.260 0.8760293 -3.2864074 0.5342889
53.270 0.9035550 -3.2905978 0.5376198
53.280 0.9310878 -3.2945291 0.5409949
53.290 0.9586247 -3.2982002 0.5444146
53.300 0.9861625 -3.3016100 0.5478796
53.310 1.0136983 -3.3047574 0.5513904
53.320 1.0412288 -3.3076415 0.5549475
53.330 1.0687511 -3.3102613 0.5585513
53.340 1.0962620 -3.3126159 0.5622026
53.350 1.1237583 -3.3147042 0.5659017
53.360 1.1512370 -3.3165255 0.5696494
53.370 1.1786948 -3.3180787 0.5734460
53.380 1.2061286 -3.3193632 0.5772922
53.390 1.2335351 -3.3203780 0.5811886
53.400 1.2609113 -3.3211224 0.5851357
53.410 1.2882538 -3.3215957 0.5891340
53.420 1.3155594 -3.3217970 0.5931842
53.430 1.3428250 -3.3217258 0.5972868
53.440 1.3700471 -3.3213812 0.6014425
53.450 1.3972227 -3.3207628 0.6056517
53.460 1.4243483 -3.3198699 0.6099152
53.470 1.4514207 -3.3187018 0.6142333
53.480 1.4784365 -3.3172581 0.6186069
53.490 1.5053926 -3.3155383 0.6230364
53.500 1.5322855 -3.3135418 0.6275225
53.510 1.5591118 -3.3112682 0.6320657
53.520 1.5858684 -3.3087171 0.6366666
53.530 1.6125517 -3.3058881 0.6413259
53.540 1.6391585 -3.3027809 0.6460442
53.550 1.6656853 -3.2993950 0.6508220
53.560 1.6921288 -3.2957302 0.6556599
53.570 1.7184856 -3.2917864 0.6605586
53.580 1.7447523 -3.2875631 0.6655186
53.590 1.7709254 -3.2830602 0.6705406
53.600 1.7970015 -3.2782777 0.6756251
53.610 1.8229773 -3.2732153 0.6807728
53.620 1.8488492 -3.2678729 0.6859842
53.630 1.8746139 -3.2622505 0.6912599
53.640 1.9002679 -3.2563481 0.6966005
53.650 1.9258077 -3.2501657 0.7020066
53.660 1.9512299 -3.2437033 0.7074788
53.670 1.9765310 -3.2369610 0.7130176
53.680 2.0017076 -3.2299390 0.7186236
53.690 2.0267562 -3.2226373 0.7242973
53.700 2.0516733 -3.2150561 0.7300394
53.710 2.0764554 -3.2071957 0.7358504
53.720 2.1010990 -3.1990564 0.7417308
53.730 2.1256007 -3.1906383 0.7476811
53.740 2.1499570 -3.1819419 0.7537019
53.750 2.1741643 -3.1729676 0.7597937
53.760 2.1982193 -3.1637156 0.7659569
53.770 2.2221184 -3.1541865 0.7721921
53.780 2.2458580 -3.1443807 0.7784997
53.790 2.2694348 -3.1342988 0.7848803
53.800 2.2928452 -3.1239413 0.7913342
53.810 2.3160858 -3.1133087 0.7978618
53.820 2.3391530 -3.1024017 0.8044637
53.830 2.3620434 -3.0912210 0.8111401
53.840 2.3847535 -3.0797672 0.8178916
53.850 2.4072797 -3.0680411 0.8247183
53.860 2.4296188 -3.0560435 0.8316208
53.870 2.4517670 -3.0437751 0.8385992
53.880 2.4737211 -3.0312369 0.8456539
53.890 2.4954775 -3.0184296 0.8527852
53.900 2.5170329 -3.0053543 0.8599933
53.910 2.5383836 -2.9920119 0.8672784
53.920 2.5595264 -2.9784034 0.8746408
53.930 2.5804577 -2.9645298 0.8820805
53.940 2.6011742 -2.9503923 0.8895978
53.950 2.6216725 -2.9359918 0.8971927
53.960 2.6419491 -2.9213297 0.9048653
53.970 2.6620006 -2.9064070 0.9126157
53.980 2.6818238 -2.8912251 0.9204437
53.990 2.7014152 -2.8757852 0.9283495
54.000 2.7207714 -2.8600885 0.9363329
54.010 2.7398892 -2.8441365 0.9443938
54.020 2.7587651 -2.8279305 0.9525320
54.030 2.7773960 -2.8114720 0.9607474
54.040 2.7957785 -2.7947624 0.9690397
54.050 2.8139094 -2.7778032 0.9774085
54.060 2.8317853 -2.7605960 0.9858536
54.070 2.8494032 -2.7431424 0.9943746
54.080 2.8667596 -2.7254439 1.0029710
54.090 2.8838516 -2.7075023 1.0116423
54.100 2.9006758 -2.6893192 1.0203879
54.110 2.9172291 -2.6708964 1.0292073
54.120 2.9335085 -2.6522356 1.0380998
54.130 2.9495108 -2.6333386 1.0470646
54.140 2.9652330 -2.6142073 1.0561009
54.150 2.9806720 -2.5948437 1.0652079
54.160 2.9958247 -2.5752495 1.0743847
54.170 3.0106883 -2.5554268 1.0836302
54.180 3.0252597 -2.5353776 1.0929433
54.190 3.0395360 -2.5151039 1.1023230
54.200 3.0535143 -2.4946078 1.1117681
54.210 3.0671918 -2.4738914 1.1212772
54.220 3.0805657 -2.4529569 1.1308489
54.230 3.0936331 -2.4318064 1.1404818
54.240 3.1063912 -2.4104421 1.1501745
54.250 3.1188375 -2.3888664 1.1599252
54.260 3.1309692 -2.3670815 1.1697322
54.270 3.1427836 -2.3450898 1.1795939
54.280 3.1542782 -2.3228936 1.1895082
54.290 3.1654505 -2.3004953 1.1994734
54.300 3.1762979 -2.2778973 1.2094871
54.310 3.1868179 -2.2551022 1.2195475
54.320 3.1970082 -2.2321124 1.2296521
54.330 3.2068663 -2.2089305 1.2397987
54.340 3.2163900 -2.1855590 1.2499847
54.350 3.2255770 -2.1620006 1.2602078
54.360 3.2344252 -2.1382579 1.2704652
54.370 3.2429322 -2.1143336 1.2807541
54.380 3.2510961 -2.0902303 1.2910719
54.390 3.2589147 -2.0659508 1.3014154
54.400 3.2663861 -2.0414979 1.3117816
54.410 3.2735084 -2.0168743 1.3221675
54.420 3.2802796 -1.9920830 1.3325696
54.430 3.2866981 -1.9671267 1.3429848
54.440 3.2927619 -1.9420083 1.3534094
54.450 3.2984695 -1.9167308 1.3638399
54.460 3.3038192 -1.8912971 1.3742726
54.470 3.3088095 -1.8657101 1.3847038
54.480 3.3134388 -1.8399729 1.3951294
54.490 3.3177059 -1.8140886 1.4055456
54.500 3.3216093 -1.7880600 1.4159481
54.510 3.3251477 -1.7618904 1.4263328
54.520 3.3283200 -1.7355827 1.4366954
54.530 3.3311251 -1.7091402 1.4470314
54.540 3.3335619 -1.6825660 1.4573362
54.550 3.3356294 -1.6558633 1.4676053
54.560 3.3373267 -1.6290352 1.4778339
54.570 3.3386531 -1.6020849 1.4880173
54.580 3.3396079 -1.5750158 1.4981504
54.590 3.3401902 -1.5478310 1.5082282
54.600 3.3403997 -1.5205338 1.5182458
54.610 3.3402359 -1.4931276 1.5281978
54.620 3.3396982 -1.4656155 1.5380790
54.630 3.3387865 -1.4380010 1.5478841
54.640 3.3375005 -1.4102874 1.5576076
54.650 3.3358401 -1.3824780 1.5672439
54.660 3.3338052 -1.3545762 1.5767877
54.670 3.3313959 -1.3265855 1.5862331
54.680 3.3286123 -1.2985091 1.5955745
54.690 3.3254547 -1.2703505 1.6048062
54.700 3.3219233 -1.2421131 1.6139223
54.710 3.3180186 -1.2138004 1.6229170
54.720 3.3137412 -1.1854157 1.6317843
54.730 3.3090915 -1.1569626 1.6405185
54.740 3.3040703 -1.1284445 1.6491134
54.750 3.2986784 -1.0998648 1.6575631
54.760 3.2929166 -1.0712270 1.6658617
54.770 3.2867860 -1.0425346 1.6740031
54.780 3.2802876 -1.0137910 1.6819812
54.790 3.2734226 -0.9849998 1.6897902
54.800 3.2661923 -0.9561643 1.6974240
54.810 3.2585979 -0.9272881 1.7048766
54.820 3.2506410 -0.8983747 1.7121420
54.830 3.2423231 -0.8694275 1.7192144
54.840 3.2336458 -0.8404501 1.7260879
54.850 3.2246109 -0.8114458 1.7327566
54.860 3.2152202 -0.7824181 1.7392147
54.870 3.2054756 -0.7533706 1.7454567
54.880 3.1953792 -0.7243066 1.7514767
54.890 3.1849330 -0.6952296 1.7572693
54.900 3.1741391 -0.6661431 1.7628291
54.910 3.1630000 -0.6370505 1.7681505
54.920 3.1515179 -0.6079551 1.7732285
54.930 3.1396954 -0.5788606 1.7780578
54.940 3.1275348 -0.5497701 1.7826334
54.950 3.1150390 -0.5206872 1.7869505
54.960 3.1022105 -0.4916151 1.7910042
54.970 3.0890521 -0.4625573 1.7947901
54.980 3.0755668 -0.4335171 1.7983036
54.990 3.0617574 -0.4044979 1.8015405
55.000 3.0476270 -0.3755029 1.8044966
55.010 3.0331786 -0.3465355 1.8071681
55.020 3.0184154 -0.3175988 1.8095512
55.030 3.0033406 -0.2886963 1.8116424
55.040 2.9879576 -0.2598311 1.8134383
55.050 2.9722696 -0.2310065 1.8149359
55.060 2.9562801 -0.2022256 1.8161321
55.070 2.9399926 -0.1734917 1.8170243
55.080 2.9234107 -0.1448078 1.8176101
55.090 2.9065378 -0.1161772 1.8178872
55.100 2.8893777 -0.0876028 1.8178537
55.110 2.8719340 -0.0590879 1.8175077
55.120 2.8542106 -0.0306355 1.8168479
55.130 2.8362110 -0.0022486 1.8158729
55.140 2.8179393 0.0260698 1.8145817
55.150 2.7993993 0.0543167 1.8129737
55.160 2.7805948 0.0824892 1.8110485
55.170 2.7615299 0.1105843 1.8088057
55.180 2.7422084 0.1385991 1.8062455
55.190 2.7226343 0.1665307 1.8033682
55.200 2.7028117 0.1943764 1.8001745
55.210 2.6827446 0.2221333 1.7966653
55.220 2.6624371 0.2497985 1.7928416
55.230 2.6418932 0.2773695 1.7887050
55.240 2.6211170 0.3048434 1.7842572
55.250 2.6001126 0.3322175 1.7795001
55.260 2.5788840 0.3594892 1.7744360
55.270 2.5574354 0.3866558 1.7690674
55.280 2.5357709 0.4137148 1.7633971
55.290 2.5138945 0.4406636 1.7574281
55.300 2.4918104 0.4674995 1.7511638
55.310 2.4695226 0.4942202 1.7446076
55.320 2.4470352 0.5208232 1.7377634
55.330 2.4243522 0.5473059 1.7306353
55.340 2.4014777 0.5736660 1.7232275
55.350 2.3784157 0.5999010 1.7155445
55.360 2.3551702 0.6260087 1.7075911
55.370 2.3317450 0.6519867 1.6993722
55.380 2.3081443 0.6778327 1.6908931
55.390 2.2843718 0.7035444 1.6821591
55.400 2.2604315 0.7291196 1.6731758
55.410 2.2363272 0.7545561 1.6639490
55.420 2.2120627 0.7798517 1.6544846
55.430 2.1876417 0.8050042 1.6447888
55.440 2.1630680 0.8300116 1.6348678
55.450 2.1383453 0.8548718 1.6247281
55.460 2.1134772 0.8795826 1.6143764
55.470 2.0884673 0.9041421 1.6038192
55.480 2.0633192 0.9285483 1.5930636
55.490 2.0380363 0.9527991 1.5821165
55.500 2.0126220 0.9768926 1.5709849
55.510 1.9870798 1.0008270 1.5596761
55.520 1.9614131 1.0246002 1.5481973
55.530 1.9356250 1.0482104 1.5365558
55.540 1.9097188 1.0716558 1.5247592
55.550 1.8836977 1.0949346 1.5128148
55.560 1.8575648 1.1180449 1.5007302
55.570 1.8313232 1.1409849 1.4885130
55.580 1.8049759 1.1637530 1.4761707
55.590 1.7785257 1.1863473 1.4637109
55.600 1.7519757 1.2087663 1.4511413
55.610 1.7253285 1.2310081 1.4384694
55.620 1.6985870 1.2530711 1.4257029
55.630 1.6717539 1.2749537 1.4128493
55.640 1.6448318 1.2966543 1.3999162
55.650 1.6178234 1.3181712 1.3869111
55.660 1.5907310 1.3395029 1.3738414
55.670 1.5635573 1.3606477 1.3607145
55.680 1.5363046 1.3816043 1.3475377
55.690 1.5089752 1.4023709 1.3343184
55.700 1.4815715 1.4229461 1.3210637
55.710 1.4540958 1.4433285 1.3077807
55.720 1.4265501 1.4635164 1.2944763
55.730 1.3989366 1.4835086 1.2811576
55.740 1.3712574 1.5033034 1.2678311
55.750 1.3435146 1.5228995 1.2545037
55.760 1.3157100 1.5422955 1.2411819
55.770 1.2878457 1.5614900 1.2278720
55.780 1.2599234 1.5804814 1.2145804
55.790 1.2319450 1.5992686 1.2013132
55.800 1.2039123 1.6178501 1.1880763
55.810 1.1758271 1.6362245 1.1748758
55.820 1.1476909 1.6543905 1.1617172
55.830 1.1195055 1.6723468 1.1486061
55.840 1.0912724 1.6900921 1.1355479
55.850 1.0629932 1.7076249 1.1225478
55.860 1.0346694 1.7249442 1.1096109
55.870 1.0063026 1.7420485 1.0967421
55.880 0.9778941 1.7589365 1.0839462
55.890 0.9494454 1.7756071 1.0712276
55.900 0.9209578 1.7920588 1.0585909
55.910 0.8924328 1.8082906 1.0460401
55.920 0.8638717 1.8243011 1.0335794
55.930 0.8352756 1.8400890 1.0212126
55.940 0.8066461 1.8556533 1.0089435
55.950 0.7779841 1.8709926 0.9967755
55.960 0.7492911 1.8861057 0.9847120
55.970 0.7205682 1.9009914 0.9727563
55.980 0.6918165 1.9156485 0.9609112
55.990 0.6630374 1.9300759 0.9491798
56.000 0.6342318 1.9442723 0.9375646
56.010 0.6054010 1.9582365 0.9260681
56.020 0.5765461 1.9719675 0.9146927
56.030 0.5476682 1.9854639 0.9034406
56.040 0.5187684 1.9987247 0.8923138
56.050 0.4898478 2.0117488 0.8813142
56.060 0.4609075 2.0245348 0.8704434
56.070 0.4319486 2.0370818 0.8597031
56.080 0.4029721 2.0493886 0.8490946
56.090 0.3739793 2.0614540 0.8386191
56.100 0.3449710 2.0732770 0.8282779
56.110 0.3159485 2.0848564 0.8180719
56.120 0.2869128 2.0961910 0.8080018
56.130 0.2578650 2.1072799 0.7980684
56.140 0.2288062 2.1181219 0.7882724
56.150 0.1997375 2.1287159 0.7786140
56.160 0.1706600 2.1390609 0.7690937
56.170 0.1415748 2.1491557 0.7597116
56.180 0.1124830 2.1589993 0.7504679
56.190 0.0833858 2.1685907 0.7413625
56.200 0.0542843 2.1779287 0.7323952
56.210 0.0251797 2.1870123 0.7235659
56.220 -0.0039268 2.1958405 0.7148742
